ORBIT NUMBER  PERIGEE TIME             PERIGEE R_GSM     PERIGEE X_GSM        PERIGEE Y_GSM        PERIGEE Z_GSM        APOGEE TIME              APOGEE R_GSM      APOGEE X_GSM         APOGEE Y_GSM         APOGEE Z_GSM         
133           2016-01-11T14:13:24.283  7746.3876953125   -6129.603515625      4680.734375          724.7120361328125    2016-01-11T02:16:54.283  76465.90625       60515.05078125       -46193.765625        -7148.35302734375    
134           2016-01-12T14:06:24.218  7756.45751953125  -6083.89306640625    4755.951171875       727.8719482421875    2016-01-12T02:09:54.218  76453.3046875     59739.03515625       -47169.71484375      -7167.4814453125     
135           2016-01-13T13:58:54.218  7753.24609375     -5887.6875           4992.03857421875     726.3035888671875    2016-01-13T02:02:24.218  76444.6328125     58930.03125          -48160.08984375      -7185.97265625       
136           2016-01-14T13:51:54.218  7749.0908203125   -5801.5791015625     5085.27392578125     728.0604858398438    2016-01-14T01:55:24.218  76455.625         58150.60546875       -49115.02734375      -7189.1689453125     
137           2016-01-15T13:44:54.218  7747.203125       -5749.45556640625    5141.00146484375     730.0858154296875    2016-01-15T01:48:24.218  76455.5234375     57336.8359375        -50059.6328125       -7208.82568359375    
138           2016-01-16T13:37:54.218  7743.640625       -5675.96142578125    5216.5234375         731.649169921875     2016-01-16T01:41:24.218  76458.671875      56512.2265625        -50990.9140625       -7226.62548828125    
139           2016-01-17T13:30:54.218  7739.916015625    -5579.4091796875     5314.05615234375     733.0023193359375    2016-01-17T01:34:24.218  76462.921875      55676.48828125       -51905.96875         -7244.09912109375    
140           2016-01-18T13:23:54.218  7737.5244140625   -5462.82666015625    5430.236328125       734.398681640625     2016-01-18T01:27:24.218  76466.546875      54828.6953125        -52803.6015625       -7261.21630859375    
141           2016-01-19T13:16:54.196  7737.64892578125  -5332.75537109375    5557.9833984375      736.0358276367188    2016-01-19T01:20:24.196  76468.171875      53967.62890625       -53683.3984375       -7277.9423828125     
142           2016-01-20T13:10:24.196  7740.26708984375  -5408.5771484375     5487.6474609375      738.0716552734375    2016-01-20T01:13:24.196  76466.875         53092.109375         -54545.43359375      -7294.232421875      
143           2016-01-21T13:03:24.196  7745.5986328125   -5283.99462890625    5614.783203125       740.2056274414062    2016-01-21T01:06:54.196  76462.375         52222.18359375       -55370.578125        -7310.05224609375    
144           2016-01-22T12:56:24.196  7753.544921875    -5173.9169921875     5726.83056640625     742.5993041992188    2016-01-22T00:59:54.196  76454.90625       51315.57421875       -56199.6640625       -7325.41943359375    
145           2016-01-23T12:49:24.196  7763.1416015625   -5085.1123046875     5818.3212890625      745.0765991210938    2016-01-23T00:52:54.196  76445.2421875     50392.671875         -57013.7890625       -7340.3642578125     
146           2016-01-24T12:42:24.196  7773.30078125     -5021.02490234375    5886.84033203125     747.4100341796875    2016-01-24T00:45:54.196  76434.453125      49453.91015625       -57813.84765625      -7354.91943359375    
147           2016-01-25T12:35:24.196  7783.0654296875   -4981.19580078125    5933.1484375         749.3603515625       2016-01-25T00:38:54.196  76423.7890625     48500.10546875       -58600.6015625       -7369.12255859375    
148           2016-01-26T12:27:54.196  7790.57666015625  -4735.0830078125     6140.47119140625     752.7848510742188    2016-01-26T00:31:24.196  76414.46875       47509.88671875       -59392.51171875      -7383.189453125      
149           2016-01-27T12:20:54.196  7795.75927734375  -4727.00048828125    6153.12109375        753.9492797851562    2016-01-27T00:24:24.196  76407.4453125     46529.47265625       -60153.078125        -7396.7978515625     
150           2016-01-28T12:13:24.196  7798.654296875    -4490.26318359375    6331.1611328125      756.9295043945312    2016-01-28T00:17:24.196  76403.3515625     45538.0859375        -60900.2890625       -7410.09423828125    
151           2016-01-29T12:06:24.196  7797.75634765625  -4478.99072265625    6337.9912109375      757.3060913085938    2016-01-30T23:55:54.196  76408.515625      42486.828125         -63068.6484375       -7448.27099609375    
152           2016-01-31T11:51:54.196  7791.13525390625  -4159.45068359375    6543.87646484375     760.5579223632812    2016-01-31T23:48:24.196  76413.6796875     41438.2421875        -63767.2578125       -7460.51708984375    
153           2016-02-01T11:44:54.196  7786.279296875    -4076.28759765625    6590.203125          761.0827026367188    2016-02-01T23:41:24.152  76418.3359375     40406.5546875        -64430.12109375      -7472.02734375       
154           2016-02-02T11:37:54.152  7782.99609375     -3962.277587890625   6655.41552734375     762.12451171875      2016-02-02T23:34:24.152  76420.71875       39366.93359375       -65072.0703125       -7483.1435546875     
155           2016-02-03T11:31:24.152  7782.712890625    -4073.502197265625   6587.9013671875      759.4410400390625    2016-02-03T23:27:54.152  76419.25          38342.8046875        -65677.8359375       -7493.43017578125    
156           2016-02-04T11:24:24.152  7786.162109375    -3929.1513671875     6678.78125           761.5618896484375    2016-02-04T23:20:54.152  76412.9609375     37282.20703125       -66277.2265625       -7503.8330078125     
157           2016-02-05T11:17:24.152  7794.2705078125   -3796.38720703125    6764.20166015625     763.9872436523438    2016-02-05T23:13:54.152  76402.1171875     36208.0234375        -66856.59375         -7513.94970703125    
158           2016-02-06T11:10:24.152  7806.0693359375   -3697.305419921875   6832.11376953125     766.0817260742188    2016-02-06T23:06:24.152  76388.4296875     35093.39453125       -67431.6640625       -7524.375            
159           2016-02-07T11:03:24.152  7819.51513671875  -3646.590087890625   6874.498046875       767.1177368164062    2016-02-07T22:59:24.152  76374.671875      33990.37890625       -67977.8203125       -7533.96875          
160           2016-02-08T10:55:54.152  7830.8720703125   -3386.530517578125   7018.30810546875     772.864501953125     2016-02-08T22:52:24.130  76363.71875       32875.43359375       -68510.75            -7543.2626953125     
161           2016-02-09T10:48:54.130  7839.2421875      -3418.58349609375    7012.2998046875      771.141357421875     2016-02-09T22:44:54.130  76357.5234375     31725.384765625      -69042.921875        -7552.92041015625    
162           2016-02-10T10:41:24.130  7842.22900390625  -3201.249755859375   7117.017578125       774.9942626953125    2016-02-10T22:37:54.130  76356.4921875     30596.091796875      -69548.6484375       -7561.6171875        
163           2016-02-11T10:33:54.130  7841.64794921875  -2969.654541015625   7215.68896484375     778.7372436523438    2016-02-11T22:30:24.129  76359.6171875     29436.51171875       -70049.75            -7570.7119140625     
164           2016-02-12T10:26:54.129  7837.2177734375   -2974.868408203125   7209.0234375         775.9677124023438    2016-02-12T22:23:24.129  76365.0546875     28301.16015625       -70521.125           -7578.73486328125    
165           2016-02-13T10:19:54.129  7832.3818359375   -2946.081298828125   7215.8369140625      773.6364135742188    2016-02-13T22:16:24.129  76370.78125       27163.23046875       -70972.546875        -7586.35009765625    
166           2016-02-14T10:12:24.129  7827.79638671875  -2615.1865234375     7336.67578125        779.9929809570312    2016-02-14T22:08:54.129  76375.1015625     25994.2890625        -71412.7421875       -7594.35107421875    
167           2016-02-15T10:05:24.129  7824.8271484375   -2529.013671875      7363.71337890625     779.5849609375       2016-02-15T22:01:54.107  76376.8984375     24847.9765625        -71820.828125        -7601.10693359375    
168           2016-02-16T09:58:24.107  7824.58154296875  -2430.113037109375   7396.6640625         779.7374877929688    2016-02-16T21:54:54.107  76375.640625      23695.708984375      -72207.203125        -7607.4111328125     
169           2016-02-17T09:51:24.107  7827.1748046875   -2331.21484375       7431.119140625       780.110595703125     2016-02-17T21:47:54.107  76371.4296875     22536.453125         -72572.3125          -7613.29150390625    
170           2016-02-18T09:44:24.107  7828.9462890625   -2248.914306640625   7458.33203125        779.7872924804688    2016-02-18T21:40:54.107  76368.5625        21384.2109375        -72916.6640625       -7617.94921875       
171           2016-02-19T09:37:24.107  7835.58251953125  -2125.766357421875   7501.15625           781.1103515625       2016-02-19T21:33:54.107  76360.34375       20209.5703125        -73241.8203125       -7623.0859375        
172           2016-02-20T09:30:24.107  7843.7880859375   -2084.3115234375     7521.4794921875      779.7459106445312    2016-02-20T21:26:24.107  76351.640625      18998.90234375       -73555.515625        -7628.96826171875    
173           2016-02-21T09:22:54.107  7851.9541015625   -1791.3592529296875  7604.23388671875     787.2972412109375    2016-02-21T21:19:24.107  76343.609375      17809.146484375      -73843.8125          -7633.60302734375    
174           2016-02-22T09:15:54.107  7858.5556640625   -1802.556640625      7608.775390625       783.7237548828125    2016-02-22T21:11:54.085  76337.3125        16584.58984375       -74121.390625        -7639.0888671875     
175           2016-02-23T09:08:24.085  7863.6650390625   -1551.8963623046875  7668.474609375       789.5197143554688    2016-02-23T21:04:54.085  76333.609375      15383.4072265625     -74375.75            -7643.2646484375     
176           2016-02-24T09:01:24.085  7865.7275390625   -1592.1739501953125  7662.90576171875     783.9141845703125    2016-02-24T20:57:24.085  76333.0           14150.283203125      -74619.03125         -7648.30029296875    
177           2016-02-25T08:53:54.085  7864.88671875     -1348.354248046875   7708.17626953125     788.9266967773438    2016-02-25T20:50:24.085  76335.5546875     12943.611328125      -74840.0234375       -7651.89111328125    
178           2016-02-26T08:46:54.085  7861.5576171875   -1372.9552001953125  7701.0556640625      782.8339233398438    2016-02-26T20:42:54.085  76340.84375       11707.83984375       -75048.203125        -7656.3017578125     
179           2016-02-27T08:39:24.085  7855.5888671875   -1087.8985595703125  7739.77001953125     789.1195068359375    2016-02-27T20:35:54.085  76347.9609375     10501.712890625      -75233.3984375       -7659.11279296875    
180           2016-02-28T08:32:24.085  7848.66015625     -1052.5509033203125  7738.05810546875     784.8947143554688    2016-02-28T20:28:54.085  76355.5703125     9297.314453125       -75399.171875        -7661.46923828125    
181           2016-02-29T08:25:24.085  7842.2509765625   -978.9351806640625   7741.5029296875      782.1217651367188    2016-02-29T20:21:54.062  76362.0546875     8094.96826171875     -75544.0703125       -7663.37353515625    
182           2016-03-01T08:18:24.062  7837.5830078125   -869.3612670898438   7749.9619140625      781.0352172851562    2016-03-01T20:14:54.062  76365.765625      6893.94140625        -75666.71875         -7664.8623046875     
183           2016-03-02T08:11:24.062  7836.044921875    -734.7405395507812   7762.28955078125     781.418212890625     2016-03-02T20:07:54.062  76365.40625       5693.0078125         -75766.0625          -7665.99853515625    
184           2016-03-03T08:04:24.062  7838.64013671875  -593.140869140625    7776.89013671875     782.5850830078125    2016-03-03T20:00:54.062  76360.453125      4490.27294921875     -75841.78125         -7666.8671875        
185           2016-03-04T07:57:24.062  7845.4130859375   -467.7376403808594   7792.17578125        783.4088745117188    2016-03-04T19:53:54.062  76351.5390625     3283.438720703125    -75894.5703125       -7667.5302734375     
186           2016-03-05T07:50:24.062  7855.2333984375   -380.3852233886719   7806.892578125       782.5828247070312    2016-03-05T19:46:24.062  76340.5625        2041.8785400390625   -75926.8828125       -7669.52197265625    
187           2016-03-06T07:42:54.062  7865.36767578125  -56.77522659301758   7825.01318359375     793.692626953125     2016-03-06T19:39:24.062  76330.28125       823.4507446289062    -75939.4921875       -7669.9169921875     
188           2016-03-07T07:35:54.062  7873.37109375     -69.2003173828125    7833.576171875       787.572021484375     2016-03-07T19:31:54.040  76323.3984375     -428.5011291503906   -75935.6484375       -7671.685546875      
189           2016-03-08T07:28:24.040  7877.4794921875   173.97760009765625   7835.4189453125      794.121337890625     2016-03-08T19:24:54.040  76321.671875      -1652.818603515625   -75917.125           -7671.72119140625    
190           2016-03-09T07:21:24.040  7876.78857421875  124.75126647949219   7836.61669921875     784.64453125         2016-03-09T19:17:24.040  76325.21875       -2904.392822265625   -75882.984375        -7673.07080078125    
191           2016-03-10T07:13:54.040  7871.22607421875  382.77301025390625   7821.99951171875     791.209228515625     2016-03-10T19:10:24.040  76332.734375      -4122.1826171875     -75834.203125        -7672.47607421875    
192           2016-03-11T07:06:54.040  7863.609375       391.89361572265625   7814.62646484375     783.8274536132812    2016-03-11T19:03:24.040  76342.0           -5333.697265625      -75768.078125        -7671.435546875      
193           2016-03-12T06:59:24.040  7855.32080078125  730.314453125        7780.80029296875     794.8876342773438    2016-03-12T18:55:54.040  76350.796875      -6567.50244140625    -75679.9765625       -7671.59765625       
194           2016-03-13T06:52:24.040  7847.94091796875  819.6401977539062    7764.72021484375     792.1394653320312    2016-03-13T18:48:54.040  76357.4453125     -7766.55810546875    -75573.2578125       -7669.5966796875     
195           2016-03-14T06:45:24.040  7843.16455078125  933.8838500976562    7747.08935546875     791.0101318359375    2016-03-14T18:41:54.017  76361.0390625     -8961.0693359375     -75444.828125        -7667.12646484375    
196           2016-03-15T06:38:24.017  7841.36181640625  1058.5869140625      7729.23291015625     790.767822265625     2016-03-15T18:34:54.017  76361.4140625     -10152.2197265625    -75294.46875         -7664.23193359375    
197           2016-03-16T06:31:24.017  7842.3525390625   1179.6715087890625   7712.7080078125      790.566650390625     2016-03-16T18:27:54.017  76358.9921875     -11341.0986328125    -75122.46875         -7660.98486328125    
